"userid","date.inscr","date.dern.lect","Resiliation","Reachat","Country","mail.spont","score.ouv.news","n.ventes","revenues","gender"
2293,"2015-06-07","2015-08-21",1,0,"Germany",0,3.20253957043538,32,0,0
2294,"2016-08-23","2016-09-27",0,0,"UK",0,0.99809530821127,6,0,2
2295,"2013-02-16","2013-03-28",0,1,"Spain",0,1.04952234659442,8,21.7067787418841,1
2296,"2017-03-26","2017-04-22",0,0,"Spain",1,2.0878930847805,10,0,1
2297,"2011-10-21","2011-11-07",0,0,"France",0,1.64545282056742,13,37.3903581489486,1
2298,"2011-11-30","2012-01-27",0,1,"UK",0,2.70170883187882,28,19.6484109839265,0
2299,"2015-10-25","2015-12-10",0,0,"UK",0,0.832219713862318,5,13.3599248814887,0
2300,"2011-10-27","2011-12-09",0,0,"Germany",0,1.92262646051357,16,18.0434911900722,0
2301,"2014-03-20","2014-05-16",1,1,"Spain",0,1.31219973074579,14,33.657689646418,0
2302,"2018-09-02","2018-10-08",0,0,"UK",0,1.12518137126822,8,0,1
2303,"2010-01-08","2010-01-27",0,0,"Spain",0,1.31814707680175,10,30.4744720152623,1
2304,"2009-11-16","2010-01-04",1,0,"UK",1,3.80374638257069,25,0,1
2305,"2019-11-19","2019-12-30",1,0,"France",0,1.7003268094203,23,19.9438163951132,0
2306,"2009-01-20","2009-02-20",0,0,"Germany",0,2.0077154144785,17,0,0
2307,"2014-10-06","2014-12-02",1,0,"Germany",0,1.79021699061497,16,0,0
2308,"2019-07-03","2019-07-23",0,0,"France",0,1.74018640533121,14,42.010918927422,1
2309,"2013-03-11","2013-03-29",0,1,"Germany",1,1.61691057631665,9,25.7746493159234,1
2310,"2018-01-20","2018-03-01",0,1,"Spain",1,0.722895029870776,12,0,0
2311,"2011-09-01","2011-09-27",0,0,"France",1,1.15570297087345,4,0,1
2312,"2018-11-23","2018-12-18",0,0,"Spain",0,1.40434190306216,11,17.9887064621853,1
2313,"2013-07-11","2013-09-09",1,0,"UK",0,2.16840768602104,21,0,0
2314,"2016-10-20","2016-11-15",1,0,"UK",1,1.78603256250077,10,21.12007118283,1
2315,"2016-05-09","2016-07-18",0,1,"UK",0,2.13866416316697,22,37.8932761620839,0
2316,"2014-09-18","2014-11-01",0,0,"UK",0,1.07050024869542,7,24.5719294023099,0
2317,"2015-08-25","2015-09-30",1,0,"Germany",0,3.70418398621816,39,0,1
2318,"2012-08-05","2012-09-09",0,0,"Spain",0,2.78828157866673,24,0,1
2319,"2015-06-03","2015-06-25",1,0,"Germany",0,3.08248481598539,32,37.1566929443463,1
2320,"2013-09-07","2013-10-27",0,0,"Spain",1,3.63868657059011,42,10.8920570748649,0
2321,"2018-11-27","2018-12-25",0,0,"Germany",0,3.06340392974061,27,19.0958501451394,2
2322,"2012-03-25","2012-04-07",0,0,"Germany",1,2.45103891890123,13,43.3288791288158,1
2323,"2016-08-26","2016-09-21",1,0,"UK",0,1.61422126424072,15,33.9407754081634,1
2324,"2010-02-08","2010-04-01",0,0,"Spain",0,2.02819586970073,17,30.7096761476383,0
2325,"2015-06-16","2015-07-06",0,0,"Spain",0,1.95939796926306,16,0,1
2326,"2016-10-01","2016-11-09",1,0,"UK",0,1.69536631599754,16,0,1
2327,"2009-07-15","2009-08-27",0,0,"France",0,1.76497597397089,22,32.4884102990733,0
2328,"2016-10-22","2016-11-17",0,0,"UK",0,2.36113847162093,21,46.5524186177551,1
2329,"2013-03-21","2013-05-15",0,1,"UK",0,0.883178604487758,7,40.1674410859574,0
2330,"2010-07-01","2010-08-06",0,0,"France",0,1.13316248580089,8,0,0
2331,"2009-08-19","2009-09-17",0,0,"Spain",0,2.32605936067943,20,0,1
2332,"2011-12-29","2012-01-30",0,0,"Spain",0,2.79801085206857,36,17.5760879893521,0
2333,"2011-02-25","2011-03-17",0,1,"Germany",0,1.11893185820511,9,0,1
2334,"2010-01-18","2010-02-07",0,0,"UK",1,1.99457031560476,10,0,1
2335,"2016-07-25","2016-08-21",0,0,"Germany",0,1.63034454847149,13,0,0
2336,"2017-07-19","2017-07-30",0,0,"UK",1,3.71727598148175,21,0,1
2337,"2012-03-10","2012-05-15",0,0,"UK",0,1.63521314783836,13,27.1825028426533,0
2338,"2013-11-25","2014-01-09",1,0,"UK",0,1.99818018403262,28,0,0
2339,"2009-05-16","2009-06-15",1,0,"Spain",1,2.31238543192477,14,0,1
2340,"2010-10-28","2010-12-14",0,0,"France",0,1.16169739389425,8,33.6603466452957,0
2341,"2011-01-03","2011-02-19",0,0,"France",1,1.79461528327723,19,0,0
2342,"2012-08-06","2012-08-12",1,0,"Spain",1,0.897346791501644,3,0,1
2343,"2013-03-08","2013-05-01",0,0,"France",0,1.32913586011805,10,28.0861028761439,0
2344,"2009-12-13","2010-01-24",1,1,"UK",0,1.41199421232777,23,6.94967243797534,0
2345,"2014-01-22","2014-03-23",0,0,"Germany",0,1.72311955133481,14,37.4368136890557,0
2346,"2010-02-03","2010-03-01",1,0,"Germany",0,0.824370993734564,6,0,1
2347,"2013-08-23","2013-09-28",0,1,"France",0,1.59732494171674,23,23.7498210195501,0
2348,"2009-04-10","2009-05-10",0,1,"UK",0,2.60569749244268,28,0,1
2349,"2009-04-03","2009-05-03",0,0,"Germany",0,2.31018381761499,20,42.4082518936724,0
2350,"2015-11-25","2015-12-11",0,0,"France",1,1.04816010104173,4,22.3234735284336,1
2351,"2013-09-22","2013-11-16",0,0,"Spain",1,0.874219159936578,7,20.4708660656916,0
2352,"2018-07-25","2018-08-22",1,0,"UK",0,0.880538833654437,10,34.024180477194,0
2353,"2016-01-15","2016-02-11",0,0,"Germany",0,1.03697050680358,7,0,1
2354,"2016-06-25","2016-08-25",0,0,"Spain",0,3.23424278412945,29,46.2617980361552,0
2355,"2010-09-14","2010-10-12",0,0,"UK",0,1.3767711963704,10,0,1
2356,"2013-12-10","2014-02-03",0,0,"UK",0,3.63276086050977,33,8.966606528974,0
2357,"2009-10-27","2009-12-01",0,0,"Spain",1,2.82841301985975,15,0,1
2358,"2018-11-29","2019-01-16",0,1,"Spain",0,2.77788542501711,29,25.8134932423995,0
2359,"2018-05-08","2018-06-06",0,0,"UK",0,1.04091823080565,7,0,1
2360,"2011-10-03","2011-10-15",0,0,"Spain",0,2.21661292415445,19,0,1
2361,"2011-12-16","2012-01-08",0,1,"Germany",0,0.646264122927479,4,41.0093810113284,1
2362,"2013-11-19","2013-12-11",1,0,"Spain",0,3.0524835441917,31,26.53641105678,1
2363,"2018-12-14","2018-12-29",0,0,"Spain",0,3.55325896587092,32,35.5952622130525,1
2364,"2015-06-01","2015-07-21",0,0,"Spain",0,2.53726611236002,22,9.32307871985583,0
2365,"2010-12-15","2011-01-26",0,0,"UK",0,2.34461165379041,20,0,1
2366,"2014-05-19","2014-07-30",0,0,"France",0,2.92131798418057,26,34.5395211931802,0
2367,"2016-11-26","2016-12-13",0,0,"UK",0,1.65547788977669,13,0,1
2368,"2016-09-28","2016-11-02",0,0,"UK",0,2.04515543651047,17,0,0
2369,"2017-09-22","2017-10-19",0,0,"UK",0,2.0966317040111,19,0,1
2370,"2011-07-30","2011-09-20",0,0,"Spain",1,3.14248192917341,36,0,0
2371,"2014-06-11","2014-07-26",0,0,"Spain",0,2.38058422967908,20,0,0
2372,"2019-09-02","2019-10-07",0,1,"Spain",0,3.12843220749487,32,0,1
2373,"2018-08-28","2018-11-03",0,1,"France",1,1.08570862887711,12,0,0
2374,"2019-08-27","2019-11-09",1,0,"Spain",0,2.03868694331339,19,22.7439523217896,0
2375,"2016-12-15","2016-12-20",0,1,"Germany",1,2.63259229793231,17,15.6849270876789,1
2376,"2010-08-16","2010-09-12",0,0,"France",0,1.78348026851764,14,16.8153590830565,1
2377,"2019-09-11","2019-11-21",0,0,"France",0,0.803363696291239,5,19.1289422392694,0
2378,"2012-06-21","2012-06-27",0,0,"Germany",0,3.32327844206886,30,33.2289817478583,1
2379,"2015-10-25","2015-11-29",0,0,"UK",0,2.59042029629565,22,32.921047341387,1
2380,"2015-01-03","2015-02-01",0,0,"Germany",0,5.32787114617468,50,0,1
2381,"2010-11-09","2010-12-01",0,0,"France",0,2.57689862666104,22,37.6180213464887,0
2382,"2010-11-06","2010-12-14",1,0,"UK",0,2.50798071127341,24,22.5599350171516,0
2383,"2011-03-24","2011-04-22",0,0,"UK",0,1.28370626805983,9,28.2129011386766,1
2384,"2009-02-21","2009-04-10",0,0,"France",0,3.4340375212198,31,33.8954551374707,0
2385,"2009-02-06","2009-04-26",1,1,"UK",0,2.63837564914942,46,0,0
2386,"2014-09-06","2014-09-18",0,0,"Germany",0,1.04426011460684,7,0,1
2387,"2015-09-17","2015-10-02",1,0,"UK",0,2.39234432460933,24,0,1
2388,"2017-11-20","2017-12-20",0,0,"UK",0,1.72073931828028,14,25.5834309477088,1
2389,"2012-12-10","2013-01-19",1,0,"UK",0,1.94143863306886,18,19.3028077359971,0
2390,"2013-08-18","2013-09-16",0,0,"Germany",0,3.55061018517563,32,0,1
2391,"2016-03-23","2016-05-02",0,0,"UK",0,1.58935427755517,12,0,0
2392,"2016-04-09","2016-05-04",0,0,"Germany",1,2.31774881420508,12,32.3579467868799,1
2393,"2014-11-28","2014-12-20",1,0,"Spain",1,0.9311811325174,4,28.379799756245,1
2394,"2010-10-22","2010-11-12",0,0,"France",1,1.65710353889048,8,0,1
2395,"2016-09-16","2016-10-12",0,0,"UK",1,2.02670760678845,10,0,1
2396,"2011-07-23","2011-09-22",0,0,"Germany",0,3.71737698182793,34,30.991117494659,0
2397,"2009-04-27","2009-06-18",0,0,"Spain",0,2.4455912085487,21,30.5691169346453,0
2398,"2010-10-30","2010-12-25",0,0,"France",0,1.3390152221195,16,33.5477521846716,0
2399,"2016-07-14","2016-08-17",1,0,"France",0,0.639776721766942,4,0,1
2400,"2018-05-06","2018-05-22",0,0,"France",0,2.75802782103066,24,0,1
2401,"2015-01-22","2015-03-15",0,1,"UK",0,1.03805918325515,9,0,0
2402,"2016-02-02","2016-02-26",0,0,"France",1,1.66238631903596,8,0,1
2403,"2014-02-01","2014-03-10",1,0,"Germany",0,2.3407054852176,23,0,1
2404,"2018-01-27","2018-02-12",0,1,"Germany",0,1.38631094458093,12,0,1
2405,"2009-04-25","2009-06-07",1,0,"Germany",0,2.26624717728157,22,18.8503665169288,0
2406,"2018-05-18","2018-06-27",0,0,"Spain",0,2.62315012331388,23,40.1205994583038,0
2407,"2017-08-10","2017-09-08",0,0,"France",0,2.84332596468988,37,18.871142210645,0
2408,"2010-04-08","2010-05-14",0,0,"UK",0,0.621912928785154,5,35.4575841167062,0
2409,"2011-09-21","2011-10-23",0,0,"UK",0,2.19610739464879,18,0,1
2410,"2018-05-26","2018-07-11",0,1,"UK",0,3.5859749470464,37,29.2931108341422,1
2411,"2010-04-16","2010-04-18",0,0,"Spain",1,2.52636502471695,14,31.1329050881889,1
2412,"2015-06-19","2015-09-16",1,0,"France",0,0.617439556168003,3,0,0
2413,"2012-04-26","2012-06-03",0,0,"France",0,3.84450347977319,35,0,1
2414,"2009-11-26","2010-01-20",0,0,"Spain",0,2.87936743160422,25,17.0454086616705,0
2415,"2016-05-08","2016-07-08",0,1,"France",0,2.00825585891856,20,0,0
2416,"2016-10-16","2016-12-09",0,0,"Spain",0,0.826574052537549,5,0,0
2417,"2017-09-12","2017-10-02",0,0,"Germany",0,3.79641297410534,34,0,1
2418,"2015-10-06","2015-11-10",1,1,"Spain",0,0.726500779977643,6,0,1
2419,"2016-11-03","2016-12-07",0,0,"Germany",0,0.831501439441698,5,0,1
2420,"2014-07-18","2014-08-17",0,0,"Germany",0,2.89789108545978,25,33.4787548967238,1
2421,"2019-10-02","2019-11-13",0,1,"Spain",0,0.721522923237113,5,21.9677011116147,0
2422,"2016-05-03","2016-06-19",0,1,"France",0,1.06994329824976,9,19.3281384222848,0
2423,"2019-11-23","2019-12-25",0,0,"Spain",0,0.847519530655001,5,24.5138696058793,0
2424,"2009-02-11","2009-03-28",1,0,"Spain",0,3.76755152217472,38,32.1945560641598,0
2425,"2015-06-26","2015-08-29",0,0,"France",0,1.79821189668537,22,37.2344395673832,0
2426,"2019-10-20","2019-11-29",0,1,"Germany",0,1.5764673194201,23,0,0
2427,"2015-07-01","2015-08-18",1,0,"Spain",0,3.15626913597028,32,32.5855701517178,0
2428,"2017-05-17","2017-06-03",0,0,"Spain",0,1.86516089210569,15,0,1
2429,"2009-02-10","2009-04-09",0,0,"France",0,1.52142194713596,18,0,0
2430,"2019-02-18","2019-03-02",0,0,"France",0,0.833373319855845,5,22.7040469582526,1
2431,"2013-04-22","2013-05-30",0,0,"UK",0,1.55901958152099,12,25.3843108209636,0
2432,"2016-01-21","2016-03-21",1,0,"Spain",0,0.705951785957227,4,0,0
2433,"2015-03-20","2015-04-28",1,0,"UK",0,2.74576021911423,27,0,0
2434,"2014-07-06","2014-09-17",0,0,"France",0,0.702821199884161,4,35.0799802362616,0
2435,"2016-10-18","2016-11-23",0,0,"Spain",0,2.62021820379768,23,0,1
2436,"2011-12-12","2012-01-20",1,0,"France",0,2.36183330346579,23,0,0
2437,"2017-09-04","2017-10-28",0,0,"Spain",1,1.26432261088161,12,23.9455134396704,0
2438,"2017-01-22","2017-03-10",0,0,"UK",0,1.21198732547639,9,51.25019191718,0
2439,"2015-10-27","2015-12-04",0,0,"France",0,1.91916289396078,16,0,1
2440,"2011-12-11","2012-01-23",0,1,"Spain",0,2.76713445165612,29,0,0
2441,"2010-05-25","2010-07-19",0,0,"Spain",0,1.00277211214411,7,0,1
2442,"2012-07-18","2012-09-06",0,0,"Germany",0,3.81570996851334,35,0,0
2443,"2014-02-05","2014-02-21",1,0,"UK",0,0.815157939419722,6,0,1
2444,"2017-06-22","2017-07-21",1,0,"UK",0,1.56068602978324,14,28.8424130130007,1
2445,"2013-06-17","2013-08-24",1,0,"Germany",0,1.50331728422961,13,35.3561229274862,0
2446,"2009-08-28","2009-10-16",1,0,"France",0,1.69050508125112,23,38.721290907084,0
2447,"2011-12-27","2012-01-17",0,1,"UK",0,1.84034802022139,17,30.9420243892934,1
2448,"2015-10-20","2015-11-05",1,0,"UK",0,1.10428054140846,9,11.2454684050811,1
2449,"2017-06-14","2017-07-29",0,1,"UK",0,2.52287405261892,26,0,0
2450,"2010-12-21","2011-01-22",0,0,"UK",0,1.99767710575123,16,0,1
2451,"2010-10-28","2010-12-02",0,0,"UK",0,1.39952879040725,10,37.0887705653885,0
2452,"2011-12-18","2012-01-28",0,0,"France",0,0.854102481103292,5,44.7764784443348,0
2453,"2017-01-01","2017-03-01",1,0,"France",0,2.07005540725943,20,38.6793012648423,0
2454,"2016-09-17","2016-10-07",0,0,"Germany",1,1.26722685351893,5,0,1
2455,"2016-12-21","2017-01-18",0,1,"Germany",0,2.13465323894545,22,0,0
2456,"2018-09-05","2018-10-30",0,0,"France",0,1.99434187689039,16,39.9553246634492,0
2457,"2012-07-28","2012-08-22",0,0,"UK",1,2.09300922988232,10,36.727217778885,1
2458,"2012-07-18","2012-08-15",0,1,"Spain",1,3.37867801172705,22,24.8245391317656,1
2459,"2016-12-29","2017-02-24",0,0,"France",0,1.93600477258285,16,24.6628807986646,0
2460,"2019-04-29","2019-06-19",0,0,"France",0,3.18106076014828,28,0,0
2461,"2010-10-23","2010-12-14",1,0,"France",0,1.2318916606097,16,22.920758850186,0
2462,"2010-06-19","2010-07-15",1,0,"UK",0,1.0821905173109,9,0,1
2463,"2010-12-02","2011-02-13",0,0,"Spain",0,4.73386826881631,44,37.8715398784066,0
2464,"2017-04-27","2017-05-21",0,1,"Germany",1,1.08037101704652,5,0,1
2465,"2017-10-27","2017-11-08",1,0,"France",0,1.35250799645901,12,0,1
2466,"2019-05-19","2019-06-27",0,0,"UK",0,1.68775737096621,13,0,0
2467,"2012-02-28","2012-03-17",0,0,"France",0,1.96451882638779,16,18.901085164211,1
2468,"2016-07-29","2016-08-31",1,0,"France",0,1.10275112773849,9,0,1
2469,"2018-06-15","2018-06-18",0,1,"Spain",0,2.54537924185943,22,29.5269563601109,2
2470,"2010-10-20","2010-12-06",0,0,"Spain",0,2.26521414645202,19,32.2276999869076,0
2471,"2009-03-18","2009-03-24",0,0,"Germany",1,3.90351726217335,23,14.8411514216933,1
2472,"2010-05-11","2010-06-12",0,0,"France",1,1.22972221509738,5,0,1
2473,"2018-02-26","2018-04-16",0,0,"Germany",0,2.46540320316864,21,28.7977651563896,0
2474,"2011-03-17","2011-04-05",0,0,"Germany",0,3.00636618425509,27,0,1
2475,"2013-12-07","2014-01-14",1,1,"Spain",1,1.53955287627343,10,23.643230157608,1
2476,"2016-12-29","2017-01-18",1,1,"France",0,1.07549326709323,10,25.7337704116241,1
2477,"2010-03-23","2010-05-18",0,0,"France",0,1.62962967679254,13,0,0
2478,"2010-10-15","2010-11-11",0,0,"Germany",0,3.89142790193734,35,28.8020275489559,0
2479,"2013-01-02","2013-01-28",1,0,"UK",0,0.713415047070853,4,17.3272264280784,0
2480,"2011-08-11","2011-09-18",1,0,"Germany",0,1.77926605531438,16,21.3985266552728,0
2481,"2014-09-22","2014-11-30",0,0,"Spain",0,1.69723561028851,13,28.2771596587563,0
2482,"2015-10-07","2015-11-06",0,0,"Germany",0,0.812636754577421,5,24.9544817262536,1
2483,"2011-09-04","2011-09-25",0,1,"Spain",0,1.3895361466914,13,14.0897680868999,1
2484,"2015-03-06","2015-03-25",1,0,"France",1,2.49636730693183,16,45.7965116523932,1
2485,"2009-11-19","2009-12-22",1,0,"Spain",0,2.36266986664302,23,30.3761488044304,1
2486,"2012-12-29","2013-01-27",0,0,"Spain",0,1.02903710529643,7,0,0
2487,"2011-10-16","2011-12-24",1,0,"UK",0,1.48561566340667,13,30.1253139262634,0
2488,"2015-07-06","2015-08-12",1,1,"UK",0,1.83236152664619,20,29.3868286686557,0
2489,"2018-10-10","2018-11-16",0,0,"France",0,3.88114972008974,35,0,0
2490,"2010-02-15","2010-04-10",0,0,"France",0,3.04782241370339,27,22.8900763529325,0
2491,"2009-01-10","2009-02-22",0,1,"France",0,1.33560771569306,12,40.1054341707406,0
2492,"2009-07-09","2009-08-07",0,0,"Germany",0,0.672276416929847,3,0,0
2493,"2019-12-11","2020-01-27",0,0,"Spain",0,2.03796638768043,17,32.5348243685206,0
2494,"2011-07-18","2011-08-10",0,0,"France",0,1.95257912285769,17,0,1
2495,"2010-05-21","2010-06-23",0,1,"UK",0,1.51667829069158,14,0,0
2496,"2018-12-13","2019-01-15",0,0,"Spain",0,1.66533146682242,13,33.5669904454585,1
2497,"2009-11-26","2009-12-15",0,0,"France",0,3.24885528408056,31,37.0418471825464,1
2498,"2015-04-17","2015-05-19",0,0,"Germany",0,1.40176019501818,11,42.5540632350865,1
2499,"2018-08-02","2018-09-26",0,0,"Spain",0,1.47802043675781,11,0,0
2500,"2014-10-31","2014-12-21",0,0,"France",0,4.66709899591047,43,17.5783714450086,0
2501,"2013-05-20","2013-06-03",0,0,"France",0,1.34427570597657,10,34.7671092250706,1
2502,"2013-06-15","2013-07-19",0,0,"Spain",0,0.918798525498914,6,14.3562461925021,1
2503,"2012-05-26","2012-07-09",1,0,"UK",1,2.82947342277287,18,0,1
2504,"2018-10-16","2018-11-02",0,0,"France",0,0.773521903233343,5,0,1
2505,"2014-05-05","2014-05-24",0,1,"Spain",0,1.04378237952527,8,21.3679062159314,1
2506,"2012-09-20","2012-10-29",1,0,"Germany",0,1.28249990893425,17,16.137029938313,0
2507,"2016-05-10","2016-05-14",0,0,"Spain",1,4.07517551883433,24,5.87835784031808,1
2508,"2014-12-16","2015-01-23",0,0,"France",0,3.05429323547308,27,0,0
2509,"2019-08-02","2019-09-11",0,1,"France",0,0.706021155374477,5,39.2765309988166,0
2510,"2013-06-04","2013-06-29",0,0,"Germany",1,1.23728597751805,5,0,1
2511,"2014-05-07","2014-07-05",1,0,"UK",0,2.13082369238489,30,12.8293813169349,0
2512,"2011-03-17","2011-05-09",0,1,"UK",0,1.24921607421343,17,31.9813817980835,0
2513,"2015-09-15","2015-10-24",0,0,"France",0,0.963517128046517,6,15.884627679168,0
2514,"2011-07-30","2011-09-04",0,0,"Spain",1,0.616342382235199,4,30.9156589855134,0
2515,"2014-06-20","2014-08-20",0,0,"UK",0,1.66647019914832,13,0,0
2516,"2019-03-30","2019-04-30",0,0,"France",0,1.56909890426542,12,0,1
2517,"2015-11-30","2016-01-03",0,0,"UK",1,1.8989820086777,20,27.4528765045569,0
2518,"2010-07-09","2010-08-26",0,0,"Germany",0,0.680324831900863,3,23.0822154360726,0
2519,"2018-03-28","2018-05-17",0,0,"France",0,2.40148998485967,21,0,0
2520,"2013-10-08","2013-11-02",0,0,"Germany",0,0.819898406724589,5,0,1
2521,"2015-02-27","2015-04-29",0,1,"France",1,0.625778776865073,6,27.5452642436012,0
2522,"2016-06-12","2016-07-20",1,0,"Germany",0,0.750492050888787,5,37.2849948449852,0
2523,"2017-01-09","2017-03-06",0,0,"Germany",0,3.21041542973348,29,0,0
2524,"2009-03-18","2009-04-28",0,0,"Germany",0,2.42199071276923,21,0,0
2525,"2017-10-12","2017-12-08",0,1,"Germany",0,0.746490324768278,9,25.7618239989851,0
2526,"2012-09-16","2012-10-11",0,0,"UK",0,2.93805095584737,26,29.2870147329469,1
2527,"2009-11-08","2009-12-09",0,0,"Spain",0,3.23269124121637,29,12.0666974731125,1
2528,"2018-05-11","2018-06-24",0,1,"France",1,1.1031946447357,13,0,0
2529,"2015-12-19","2016-02-04",0,1,"France",0,0.805684362144729,10,17.606763403926,0
2530,"2012-03-23","2012-04-12",0,0,"Spain",0,1.74464757876152,14,0,1
2531,"2011-05-06","2011-06-04",1,0,"Germany",1,0.950538309810122,4,0,1
2532,"2009-01-22","2009-02-20",1,0,"UK",0,2.50128294992823,25,0,1
2533,"2016-02-15","2016-03-22",0,1,"UK",0,1.4087119162568,13,0,1
2534,"2015-07-12","2015-08-12",0,0,"Germany",1,2.08157023197399,10,0,1
2535,"2011-10-15","2011-11-13",0,0,"Spain",1,3.55060683005794,20,0,1
2536,"2012-07-17","2012-08-13",0,0,"UK",0,0.99347891062202,6,0,1
2537,"2016-08-22","2016-09-03",1,0,"Germany",1,2.8698599986874,18,26.1151123713211,1
2538,"2010-02-14","2010-03-30",0,0,"France",0,0.732197847638454,4,0,0
2539,"2009-02-04","2009-03-26",0,0,"Germany",0,0.720757150257669,4,0,0
2540,"2013-12-29","2014-02-07",0,1,"Spain",0,1.00493970880127,8,39.9987640060992,0
2541,"2012-06-06","2012-06-21",1,0,"UK",0,2.47816814576571,25,37.9561838700814,1
2542,"2010-11-17","2010-12-09",1,0,"Spain",0,2.71260750329029,27,32.7615374169002,1
2543,"2014-06-04","2014-07-07",0,0,"Germany",0,2.40376134280231,21,29.7526557782116,0
2544,"2012-02-03","2012-04-16",0,0,"UK",0,1.02791011240587,7,47.0724241454813,0
2545,"2009-12-13","2010-01-22",0,0,"UK",0,1.57715970557758,12,0,0
2546,"2018-12-27","2019-02-08",0,0,"France",0,1.0841289673167,7,0,0
2547,"2014-06-11","2014-06-29",0,0,"UK",0,2.03512203632366,17,0,1
2548,"2011-06-17","2011-07-26",0,0,"UK",0,1.91063487691921,16,0,0
2549,"2013-06-20","2013-08-05",0,0,"Spain",0,1.66280119169059,13,28.6513868131342,0
2550,"2016-06-02","2016-07-29",1,0,"UK",0,3.90552612239006,40,25.4743518500085,0
2551,"2013-06-20","2013-08-15",1,1,"France",0,1.42453245357276,15,36.7412597601025,0
2552,"2018-01-09","2018-02-05",0,0,"France",0,1.69717819120339,13,0,1
2553,"2011-12-25","2012-02-10",0,0,"UK",0,1.03632397028584,7,13.9448552945402,0
2554,"2010-05-31","2010-06-25",0,0,"Spain",0,2.89302902327316,27,0,1
2555,"2018-11-23","2019-01-19",0,1,"Germany",1,0.495481716559235,4,0,0
2556,"2018-12-14","2019-01-14",0,1,"France",0,2.72144485376979,27,7.80522081806386,1
2557,"2011-01-21","2011-02-08",0,1,"France",0,2.61908822431716,28,25.2242236336865,1
2558,"2016-01-02","2016-02-10",0,0,"France",0,2.61041054099474,23,0,0
2559,"2010-10-21","2010-11-24",0,1,"Spain",0,0.918840809529459,7,0,1
2560,"2013-04-13","2013-05-14",1,1,"Spain",0,1.9042637214072,21,0,1
2561,"2014-03-12","2014-04-15",0,0,"UK",0,0.913479660273053,6,43.9463571332607,0
2562,"2011-11-25","2011-12-17",1,0,"Spain",0,0.757397050081817,5,0,1
2563,"2018-11-13","2018-12-08",1,1,"France",0,1.58656340916264,17,30.1582908161405,1
2564,"2017-02-02","2017-03-08",1,0,"UK",0,0.748058927004262,5,0,1
2565,"2018-02-20","2018-04-19",0,0,"Spain",0,0.82448552144862,5,30.3965978567184,0
2566,"2009-07-21","2009-09-02",0,0,"Spain",0,1.86143061667336,15,37.5554632731,0
2567,"2018-06-30","2018-08-05",0,0,"Spain",0,1.28218599512647,9,0,1
2568,"2018-02-22","2018-04-24",0,0,"UK",0,3.19172594355574,28,0,0
2569,"2010-12-10","2011-02-13",0,0,"France",0,1.57056105831214,12,34.815938739552,0
2570,"2014-04-18","2014-06-14",0,0,"Spain",0,1.10490670652264,8,0,0
2571,"2019-11-28","2019-12-27",0,0,"Germany",0,1.51079010737472,12,36.7775916194873,1
2572,"2012-04-12","2012-05-10",0,0,"Spain",0,3.98353491570769,36,0,1
2573,"2011-01-31","2011-03-26",0,0,"UK",0,0.657333274875788,6,28.4284701629826,0
2574,"2017-02-16","2017-03-06",0,1,"Spain",1,5.47164597058319,38,0,1
2575,"2015-02-07","2015-03-21",0,0,"Spain",0,0.976076836563513,6,40.5047256095297,0
2576,"2018-12-16","2019-01-17",1,0,"Germany",1,1.25688420705585,14,0,0
2577,"2011-06-21","2011-07-08",1,1,"Germany",0,1.64694379056578,18,26.9554342747586,1
2578,"2018-08-11","2018-09-26",0,1,"Spain",0,1.09805070973028,9,25.2604641788264,0
2579,"2012-03-27","2012-05-02",0,1,"France",0,1.10383681076554,9,42.8144767567289,0
2580,"2012-04-11","2012-05-27",0,1,"UK",0,1.1722308007877,10,0,0
2581,"2015-07-14","2015-08-28",0,0,"UK",0,1.35112441827745,10,0,0
2582,"2012-03-19","2012-05-13",0,0,"Spain",0,3.03293936038476,27,0,0
2583,"2018-02-06","2018-03-22",1,0,"Germany",0,0.593306222960024,3,0,0
2584,"2011-08-23","2011-10-03",0,0,"UK",0,0.934932322441774,6,27.5059758308766,0
2585,"2012-11-22","2012-12-23",1,0,"France",0,2.25358697561746,19,33.6793450836729,2
2586,"2017-07-03","2017-07-20",1,0,"Spain",0,1.68247457230124,17,23.5884831096381,1
2587,"2012-05-17","2012-06-13",1,0,"Spain",0,1.24190812077762,10,20.2670868433973,0
2588,"2014-07-25","2014-08-04",0,0,"Spain",0,3.03079936789008,27,0,1
2589,"2015-07-09","2015-07-28",0,0,"France",1,5.60687737300643,34,0,1
2590,"2011-02-27","2011-03-23",1,0,"France",0,0.6712710711695,7,24.8925154800507,0
2591,"2018-01-22","2018-02-04",0,0,"UK",0,2.23126414407451,19,20.8706149265517,1
2592,"2012-07-24","2012-09-19",0,0,"UK",0,2.84138139914146,25,15.0811709027628,0
2593,"2016-07-15","2016-09-05",0,0,"Germany",0,1.62052962846693,13,32.5047017454882,0
2594,"2010-01-28","2010-02-22",0,0,"UK",0,2.37401689685342,20,0,0
2595,"2009-11-03","2010-01-07",0,0,"Spain",0,1.67191825106599,13,0,0
2596,"2017-08-11","2017-09-05",0,0,"Spain",0,2.28725179908316,19,0,1
2597,"2013-07-06","2013-08-21",0,0,"UK",1,0.582484271241646,4,0,0
2598,"2012-12-29","2013-02-12",0,0,"Germany",1,0.724413225809497,6,39.480910119344,0
