"ID","Date d'entretien","Date de signature","Ajout mail rapide","Création de compte rapide","Obtention de l'ordinateur rapide","Réunion sur l'équipement rapide","Score de satisfaction Onboarding","Nombre d'emails envoyés","Nombre de meetings"
2271,"2017-07-16","2017-08-08",1,0,0,0,1.17811624265299,10,6
2272,"2015-07-28","2015-10-01",1,0,1,0,1.62365302839073,22,3
2273,"2019-08-22","2019-09-18",0,0,0,0,3.29671636257984,29,2
2274,"2011-09-16","2011-10-09",0,0,0,1,1.61373257958759,13,3
2275,"2011-01-13","2011-02-19",0,0,0,0,4.14514057444056,38,2
2276,"2018-12-12","2019-01-24",0,0,0,0,3.78484509764978,34,2
2277,"2010-08-24","2010-10-15",0,0,1,1,1.34969736624799,21,2
2278,"2010-03-14","2010-05-14",1,0,0,0,1.84860461163059,17,3
2279,"2017-06-23","2017-08-21",0,0,0,0,1.66686614640295,13,2
2280,"2013-04-05","2013-04-15",1,1,0,0,1.21781312492827,12,3
2281,"2009-04-15","2009-06-23",0,0,1,0,1.53094157187001,18,3
2282,"2011-02-05","2011-02-13",0,0,0,0,3.72875685941459,34,5
2283,"2012-05-04","2012-05-24",1,0,0,0,1.97997053917245,19,1
2284,"2019-10-13","2019-11-28",0,0,0,1,0.783096877814061,6,2
2285,"2012-08-29","2012-10-07",0,0,0,0,3.64429994997246,33,2
2286,"2010-07-28","2010-09-09",0,0,0,0,1.23045868376029,9,6
2287,"2019-02-06","2019-03-09",0,0,0,0,3.36584244278556,30,5
2288,"2009-04-19","2009-05-13",1,1,0,0,2.05135908147592,23,6
2289,"2019-04-13","2019-06-05",1,1,0,1,0.768352134354333,9,5
2290,"2017-05-18","2017-07-10",0,0,0,0,2.34685021649761,20,1
2291,"2019-03-26","2019-04-13",0,0,1,0,2.43711975409529,22,2
2292,"2009-04-22","2009-05-23",0,1,0,1,3.3365417988605,22,5
2293,"2015-06-07","2015-08-21",1,0,0,0,3.20253957043538,32,6
2294,"2016-08-23","2016-09-27",0,0,0,0,0.99809530821127,6,3
2295,"2013-02-16","2013-03-28",0,1,0,0,1.04952234659442,8,4
2296,"2017-03-26","2017-04-22",0,0,0,1,2.0878930847805,10,2
2297,"2011-10-21","2011-11-07",0,0,0,0,1.64545282056742,13,4
2298,"2011-11-30","2012-01-27",0,1,0,0,2.70170883187882,28,2
2299,"2015-10-25","2015-12-10",0,0,0,0,0.832219713862318,5,2
2300,"2011-10-27","2011-12-09",0,0,0,0,1.92262646051357,16,2
2301,"2014-03-20","2014-05-16",1,1,0,0,1.31219973074579,14,2
2302,"2018-09-02","2018-10-08",0,0,0,0,1.12518137126822,8,4
2303,"2010-01-08","2010-01-27",0,0,0,0,1.31814707680175,10,8
2304,"2009-11-16","2010-01-04",1,0,0,1,3.80374638257069,25,5
2305,"2019-11-19","2019-12-30",1,0,1,0,1.7003268094203,23,2
2306,"2009-01-20","2009-02-20",0,0,0,0,2.0077154144785,17,2
2307,"2014-10-06","2014-12-02",1,0,0,0,1.79021699061497,16,3
2308,"2019-07-03","2019-07-23",0,0,0,0,1.74018640533121,14,5
2309,"2013-03-11","2013-03-29",0,1,0,1,1.61691057631665,9,3
2310,"2018-01-20","2018-03-01",0,1,1,1,0.722895029870776,12,4
2311,"2011-09-01","2011-09-27",0,0,0,1,1.15570297087345,4,3
2312,"2018-11-23","2018-12-18",0,0,0,0,1.40434190306216,11,3
2313,"2013-07-11","2013-09-09",1,0,0,0,2.16840768602104,21,3
2314,"2016-10-20","2016-11-15",1,0,0,1,1.78603256250077,10,4
2315,"2016-05-09","2016-07-18",0,1,0,0,2.13866416316697,22,3
2316,"2014-09-18","2014-11-01",0,0,0,0,1.07050024869542,7,2
2317,"2015-08-25","2015-09-30",1,0,0,0,3.70418398621816,39,2
2318,"2012-08-05","2012-09-09",0,0,0,0,2.78828157866673,24,6
2319,"2015-06-03","2015-06-25",1,0,0,0,3.08248481598539,32,3
2320,"2013-09-07","2013-10-27",0,0,0,1,3.63868657059011,42,3
2321,"2018-11-27","2018-12-25",0,0,0,0,3.06340392974061,27,2
2322,"2012-03-25","2012-04-07",0,0,0,1,2.45103891890123,13,7
2323,"2016-08-26","2016-09-21",1,0,0,0,1.61422126424072,15,1
2324,"2010-02-08","2010-04-01",0,0,0,0,2.02819586970073,17,2
2325,"2015-06-16","2015-07-06",0,0,0,0,1.95939796926306,16,5
2326,"2016-10-01","2016-11-09",1,0,0,0,1.69536631599754,16,7
2327,"2009-07-15","2009-08-27",0,0,1,0,1.76497597397089,22,3
2328,"2016-10-22","2016-11-17",0,0,1,0,2.36113847162093,21,5
2329,"2013-03-21","2013-05-15",0,1,0,0,0.883178604487758,7,1
2330,"2010-07-01","2010-08-06",0,0,0,0,1.13316248580089,8,2
2331,"2009-08-19","2009-09-17",0,0,0,0,2.32605936067943,20,2
2332,"2011-12-29","2012-01-30",0,0,1,0,2.79801085206857,36,1
2333,"2011-02-25","2011-03-17",0,1,0,0,1.11893185820511,9,2
2334,"2010-01-18","2010-02-07",0,0,0,1,1.99457031560476,10,5
2335,"2016-07-25","2016-08-21",0,0,0,0,1.63034454847149,13,2
2336,"2017-07-19","2017-07-30",0,0,0,1,3.71727598148175,21,9
2337,"2012-03-10","2012-05-15",0,0,0,0,1.63521314783836,13,2
2338,"2013-11-25","2014-01-09",1,0,1,0,1.99818018403262,28,1
2339,"2009-05-16","2009-06-15",1,0,0,1,2.31238543192477,14,4
2340,"2010-10-28","2010-12-14",0,0,0,0,1.16169739389425,8,6
2341,"2011-01-03","2011-02-19",0,0,0,1,1.79461528327723,19,3
2342,"2012-08-06","2012-08-12",1,0,0,1,0.897346791501644,3,6
2343,"2013-03-08","2013-05-01",0,0,0,0,1.32913586011805,10,4
2344,"2009-12-13","2010-01-24",1,1,1,0,1.41199421232777,23,3
2345,"2014-01-22","2014-03-23",0,0,0,0,1.72311955133481,14,3
2346,"2010-02-03","2010-03-01",1,0,0,0,0.824370993734564,6,6
2347,"2013-08-23","2013-09-28",0,1,1,0,1.59732494171674,23,2
2348,"2009-04-10","2009-05-10",0,1,1,0,2.60569749244268,28,4
2349,"2009-04-03","2009-05-03",0,0,0,0,2.31018381761499,20,4
2350,"2015-11-25","2015-12-11",0,0,1,1,1.04816010104173,4,4
2351,"2013-09-22","2013-11-16",0,0,0,1,0.874219159936578,7,1
2352,"2018-07-25","2018-08-22",1,0,1,0,0.880538833654437,10,4
2353,"2016-01-15","2016-02-11",0,0,0,0,1.03697050680358,7,2
2354,"2016-06-25","2016-08-25",0,0,0,0,3.23424278412945,29,5
2355,"2010-09-14","2010-10-12",0,0,0,0,1.3767711963704,10,4
2356,"2013-12-10","2014-02-03",0,0,0,0,3.63276086050977,33,4
2357,"2009-10-27","2009-12-01",0,0,0,1,2.82841301985975,15,2
2358,"2018-11-29","2019-01-16",0,1,0,0,2.77788542501711,29,2
2359,"2018-05-08","2018-06-06",0,0,0,0,1.04091823080565,7,8
2360,"2011-10-03","2011-10-15",0,0,0,0,2.21661292415445,19,5
2361,"2011-12-16","2012-01-08",0,1,0,0,0.646264122927479,4,4
2362,"2013-11-19","2013-12-11",1,0,0,0,3.0524835441917,31,2
2363,"2018-12-14","2018-12-29",0,0,0,0,3.55325896587092,32,4
2364,"2015-06-01","2015-07-21",0,0,0,0,2.53726611236002,22,4
2365,"2010-12-15","2011-01-26",0,0,0,0,2.34461165379041,20,4
2366,"2014-05-19","2014-07-30",0,0,0,0,2.92131798418057,26,4
2367,"2016-11-26","2016-12-13",0,0,0,0,1.65547788977669,13,6
2368,"2016-09-28","2016-11-02",0,0,0,0,2.04515543651047,17,3
2369,"2017-09-22","2017-10-19",0,0,1,0,2.0966317040111,19,3
2370,"2011-07-30","2011-09-20",0,0,0,1,3.14248192917341,36,4
2371,"2014-06-11","2014-07-26",0,0,0,0,2.38058422967908,20,2
2372,"2019-09-02","2019-10-07",0,1,0,0,3.12843220749487,32,4
2373,"2018-08-28","2018-11-03",0,1,0,1,1.08570862887711,12,1
2374,"2019-08-27","2019-11-09",1,0,0,0,2.03868694331339,19,1
2375,"2016-12-15","2016-12-20",0,1,1,1,2.63259229793231,17,2
2376,"2010-08-16","2010-09-12",0,0,0,0,1.78348026851764,14,5
2377,"2019-09-11","2019-11-21",0,0,0,0,0.803363696291239,5,1
2378,"2012-06-21","2012-06-27",0,0,0,0,3.32327844206886,30,5
2379,"2015-10-25","2015-11-29",0,0,0,0,2.59042029629565,22,4
2380,"2015-01-03","2015-02-01",0,0,0,0,5.32787114617468,50,9
2381,"2010-11-09","2010-12-01",0,0,0,0,2.57689862666104,22,4
2382,"2010-11-06","2010-12-14",1,0,0,0,2.50798071127341,24,1
2383,"2011-03-24","2011-04-22",0,0,0,0,1.28370626805983,9,3
2384,"2009-02-21","2009-04-10",0,0,0,0,3.4340375212198,31,2
2385,"2009-02-06","2009-04-26",1,1,1,0,2.63837564914942,46,1
2386,"2014-09-06","2014-09-18",0,0,0,0,1.04426011460684,7,3
2387,"2015-09-17","2015-10-02",1,0,0,0,2.39234432460933,24,2
2388,"2017-11-20","2017-12-20",0,0,0,0,1.72073931828028,14,8
2389,"2012-12-10","2013-01-19",1,0,0,0,1.94143863306886,18,3
2390,"2013-08-18","2013-09-16",0,0,0,0,3.55061018517563,32,3
2391,"2016-03-23","2016-05-02",0,0,0,0,1.58935427755517,12,3
2392,"2016-04-09","2016-05-04",0,0,0,1,2.31774881420508,12,3
2393,"2014-11-28","2014-12-20",1,0,0,1,0.9311811325174,4,4
2394,"2010-10-22","2010-11-12",0,0,0,1,1.65710353889048,8,4
2395,"2016-09-16","2016-10-12",0,0,0,1,2.02670760678845,10,4
2396,"2011-07-23","2011-09-22",0,0,0,0,3.71737698182793,34,5
2397,"2009-04-27","2009-06-18",0,0,0,0,2.4455912085487,21,1
2398,"2010-10-30","2010-12-25",0,0,1,0,1.3390152221195,16,5
2399,"2016-07-14","2016-08-17",1,0,0,0,0.639776721766942,4,5
2400,"2018-05-06","2018-05-22",0,0,0,0,2.75802782103066,24,3
2401,"2015-01-22","2015-03-15",0,1,0,0,1.03805918325515,9,3
2402,"2016-02-02","2016-02-26",0,0,0,1,1.66238631903596,8,5
2403,"2014-02-01","2014-03-10",1,0,0,0,2.3407054852176,23,4
2404,"2018-01-27","2018-02-12",0,1,0,0,1.38631094458093,12,4
2405,"2009-04-25","2009-06-07",1,0,0,0,2.26624717728157,22,2
2406,"2018-05-18","2018-06-27",0,0,0,0,2.62315012331388,23,6
2407,"2017-08-10","2017-09-08",0,0,1,0,2.84332596468988,37,1
2408,"2010-04-08","2010-05-14",0,0,1,0,0.621912928785154,5,4
2409,"2011-09-21","2011-10-23",0,0,0,0,2.19610739464879,18,4
2410,"2018-05-26","2018-07-11",0,1,0,0,3.5859749470464,37,4
2411,"2010-04-16","2010-04-18",0,0,1,1,2.52636502471695,14,3
2412,"2015-06-19","2015-09-16",1,0,0,0,0.617439556168003,3,4
2413,"2012-04-26","2012-06-03",0,0,0,0,3.84450347977319,35,5
2414,"2009-11-26","2010-01-20",0,0,0,0,2.87936743160422,25,3
2415,"2016-05-08","2016-07-08",0,1,0,0,2.00825585891856,20,2
2416,"2016-10-16","2016-12-09",0,0,0,0,0.826574052537549,5,1
2417,"2017-09-12","2017-10-02",0,0,0,0,3.79641297410534,34,4
2418,"2015-10-06","2015-11-10",1,1,0,0,0.726500779977643,6,4
2419,"2016-11-03","2016-12-07",0,0,0,0,0.831501439441698,5,2
2420,"2014-07-18","2014-08-17",0,0,0,0,2.89789108545978,25,4
2421,"2019-10-02","2019-11-13",0,1,0,0,0.721522923237113,5,4
2422,"2016-05-03","2016-06-19",0,1,0,0,1.06994329824976,9,4
2423,"2019-11-23","2019-12-25",0,0,0,0,0.847519530655001,5,2
2424,"2009-02-11","2009-03-28",1,0,0,0,3.76755152217472,38,4
2425,"2015-06-26","2015-08-29",0,0,1,0,1.79821189668537,22,4
2426,"2019-10-20","2019-11-29",0,1,1,0,1.5764673194201,23,3
2427,"2015-07-01","2015-08-18",1,0,0,0,3.15626913597028,32,3
2428,"2017-05-17","2017-06-03",0,0,0,0,1.86516089210569,15,2
2429,"2009-02-10","2009-04-09",0,0,1,0,1.52142194713596,18,1
2430,"2019-02-18","2019-03-02",0,0,0,0,0.833373319855845,5,2
2431,"2013-04-22","2013-05-30",0,0,0,0,1.55901958152099,12,3
2432,"2016-01-21","2016-03-21",1,0,0,0,0.705951785957227,4,2
2433,"2015-03-20","2015-04-28",1,0,0,0,2.74576021911423,27,4
2434,"2014-07-06","2014-09-17",0,0,0,0,0.702821199884161,4,1
2435,"2016-10-18","2016-11-23",0,0,0,0,2.62021820379768,23,5
2436,"2011-12-12","2012-01-20",1,0,0,0,2.36183330346579,23,5
2437,"2017-09-04","2017-10-28",0,0,0,1,1.26432261088161,12,3
2438,"2017-01-22","2017-03-10",0,0,0,0,1.21198732547639,9,3
2439,"2015-10-27","2015-12-04",0,0,0,0,1.91916289396078,16,4
2440,"2011-12-11","2012-01-23",0,1,0,0,2.76713445165612,29,4
2441,"2010-05-25","2010-07-19",0,0,0,0,1.00277211214411,7,5
2442,"2012-07-18","2012-09-06",0,0,0,0,3.81570996851334,35,1
2443,"2014-02-05","2014-02-21",1,0,0,0,0.815157939419722,6,4
2444,"2017-06-22","2017-07-21",1,0,0,0,1.56068602978324,14,6
2445,"2013-06-17","2013-08-24",1,0,0,0,1.50331728422961,13,6
2446,"2009-08-28","2009-10-16",1,0,1,0,1.69050508125112,23,1
2447,"2011-12-27","2012-01-17",0,1,0,0,1.84034802022139,17,3
2448,"2015-10-20","2015-11-05",1,0,0,0,1.10428054140846,9,5
2449,"2017-06-14","2017-07-29",0,1,0,0,2.52287405261892,26,2
2450,"2010-12-21","2011-01-22",0,0,0,0,1.99767710575123,16,3
2451,"2010-10-28","2010-12-02",0,0,0,0,1.39952879040725,10,3
2452,"2011-12-18","2012-01-28",0,0,0,0,0.854102481103292,5,2
2453,"2017-01-01","2017-03-01",1,0,0,0,2.07005540725943,20,5
2454,"2016-09-17","2016-10-07",0,0,1,1,1.26722685351893,5,4
2455,"2016-12-21","2017-01-18",0,1,0,0,2.13465323894545,22,1
2456,"2018-09-05","2018-10-30",0,0,0,0,1.99434187689039,16,2
2457,"2012-07-28","2012-08-22",0,0,0,1,2.09300922988232,10,4
2458,"2012-07-18","2012-08-15",0,1,0,1,3.37867801172705,22,5
2459,"2016-12-29","2017-02-24",0,0,0,0,1.93600477258285,16,3
2460,"2019-04-29","2019-06-19",0,0,0,0,3.18106076014828,28,3
2461,"2010-10-23","2010-12-14",1,0,1,0,1.2318916606097,16,2
2462,"2010-06-19","2010-07-15",1,0,0,0,1.0821905173109,9,7
2463,"2010-12-02","2011-02-13",0,0,0,0,4.73386826881631,44,4
2464,"2017-04-27","2017-05-21",0,1,1,1,1.08037101704652,5,4
2465,"2017-10-27","2017-11-08",1,0,0,0,1.35250799645901,12,4
2466,"2019-05-19","2019-06-27",0,0,0,0,1.68775737096621,13,1
2467,"2012-02-28","2012-03-17",0,0,0,0,1.96451882638779,16,3
2468,"2016-07-29","2016-08-31",1,0,0,0,1.10275112773849,9,3
2469,"2018-06-15","2018-06-18",0,1,0,0,2.54537924185943,22,2
2470,"2010-10-20","2010-12-06",0,0,0,0,2.26521414645202,19,2
2471,"2009-03-18","2009-03-24",0,0,0,1,3.90351726217335,23,5
2472,"2010-05-11","2010-06-12",0,0,0,1,1.22972221509738,5,4
2473,"2018-02-26","2018-04-16",0,0,0,0,2.46540320316864,21,7
2474,"2011-03-17","2011-04-05",0,0,0,0,3.00636618425509,27,3
2475,"2013-12-07","2014-01-14",1,1,0,1,1.53955287627343,10,6
2476,"2016-12-29","2017-01-18",1,1,0,0,1.07549326709323,10,4
2477,"2010-03-23","2010-05-18",0,0,0,0,1.62962967679254,13,3
2478,"2010-10-15","2010-11-11",0,0,0,0,3.89142790193734,35,3
2479,"2013-01-02","2013-01-28",1,0,0,0,0.713415047070853,4,3
2480,"2011-08-11","2011-09-18",1,0,0,0,1.77926605531438,16,5
2481,"2014-09-22","2014-11-30",0,0,0,0,1.69723561028851,13,3
2482,"2015-10-07","2015-11-06",0,0,0,0,0.812636754577421,5,4
2483,"2011-09-04","2011-09-25",0,1,1,0,1.3895361466914,13,8
2484,"2015-03-06","2015-03-25",1,0,1,1,2.49636730693183,16,2
2485,"2009-11-19","2009-12-22",1,0,0,0,2.36266986664302,23,4
2486,"2012-12-29","2013-01-27",0,0,0,0,1.02903710529643,7,5
2487,"2011-10-16","2011-12-24",1,0,0,0,1.48561566340667,13,4
2488,"2015-07-06","2015-08-12",1,1,0,0,1.83236152664619,20,6
2489,"2018-10-10","2018-11-16",0,0,0,0,3.88114972008974,35,3
2490,"2010-02-15","2010-04-10",0,0,0,0,3.04782241370339,27,5
2491,"2009-01-10","2009-02-22",0,1,0,0,1.33560771569306,12,3
2492,"2009-07-09","2009-08-07",0,0,0,0,0.672276416929847,3,3
2493,"2019-12-11","2020-01-27",0,0,0,0,2.03796638768043,17,1
2494,"2011-07-18","2011-08-10",0,0,1,0,1.95257912285769,17,3
2495,"2010-05-21","2010-06-23",0,1,0,0,1.51667829069158,14,4
2496,"2018-12-13","2019-01-15",0,0,0,0,1.66533146682242,13,3
2497,"2009-11-26","2009-12-15",0,0,1,0,3.24885528408056,31,2
2498,"2015-04-17","2015-05-19",0,0,0,0,1.40176019501818,11,3
2499,"2018-08-02","2018-09-26",0,0,0,0,1.47802043675781,11,1
2500,"2014-10-31","2014-12-21",0,0,0,0,4.66709899591047,43,1
2501,"2013-05-20","2013-06-03",0,0,0,0,1.34427570597657,10,7
2502,"2013-06-15","2013-07-19",0,0,0,0,0.918798525498914,6,1
2503,"2012-05-26","2012-07-09",1,0,0,1,2.82947342277287,18,3
2504,"2018-10-16","2018-11-02",0,0,1,0,0.773521903233343,5,6
2505,"2014-05-05","2014-05-24",0,1,0,0,1.04378237952527,8,4
2506,"2012-09-20","2012-10-29",1,0,1,0,1.28249990893425,17,3
2507,"2016-05-10","2016-05-14",0,0,0,1,4.07517551883433,24,5
2508,"2014-12-16","2015-01-23",0,0,0,0,3.05429323547308,27,3
2509,"2019-08-02","2019-09-11",0,1,0,0,0.706021155374477,5,6
2510,"2013-06-04","2013-06-29",0,0,0,1,1.23728597751805,5,2
2511,"2014-05-07","2014-07-05",1,0,1,0,2.13082369238489,30,3
2512,"2011-03-17","2011-05-09",0,1,1,0,1.24921607421343,17,1
2513,"2015-09-15","2015-10-24",0,0,0,0,0.963517128046517,6,3
2514,"2011-07-30","2011-09-04",0,0,0,1,0.616342382235199,4,2
2515,"2014-06-20","2014-08-20",0,0,0,0,1.66647019914832,13,3
2516,"2019-03-30","2019-04-30",0,0,0,0,1.56909890426542,12,7
2517,"2015-11-30","2016-01-03",0,0,0,1,1.8989820086777,20,4
2518,"2010-07-09","2010-08-26",0,0,0,0,0.680324831900863,3,2
2519,"2018-03-28","2018-05-17",0,0,0,0,2.40148998485967,21,2
2520,"2013-10-08","2013-11-02",0,0,0,0,0.819898406724589,5,2
2521,"2015-02-27","2015-04-29",0,1,0,1,0.625778776865073,6,4
2522,"2016-06-12","2016-07-20",1,0,0,0,0.750492050888787,5,2
2523,"2017-01-09","2017-03-06",0,0,0,0,3.21041542973348,29,5
2524,"2009-03-18","2009-04-28",0,0,0,0,2.42199071276923,21,5
2525,"2017-10-12","2017-12-08",0,1,1,0,0.746490324768278,9,3
2526,"2012-09-16","2012-10-11",0,0,0,0,2.93805095584737,26,5
2527,"2009-11-08","2009-12-09",0,0,0,0,3.23269124121637,29,5
2528,"2018-05-11","2018-06-24",0,1,0,1,1.1031946447357,13,3
2529,"2015-12-19","2016-02-04",0,1,1,0,0.805684362144729,10,4
2530,"2012-03-23","2012-04-12",0,0,0,0,1.74464757876152,14,4
2531,"2011-05-06","2011-06-04",1,0,0,1,0.950538309810122,4,4
2532,"2009-01-22","2009-02-20",1,0,0,0,2.50128294992823,25,6
2533,"2016-02-15","2016-03-22",0,1,0,0,1.4087119162568,13,5
2534,"2015-07-12","2015-08-12",0,0,0,1,2.08157023197399,10,8
2535,"2011-10-15","2011-11-13",0,0,0,1,3.55060683005794,20,8
2536,"2012-07-17","2012-08-13",0,0,0,0,0.99347891062202,6,7
2537,"2016-08-22","2016-09-03",1,0,0,1,2.8698599986874,18,2
2538,"2010-02-14","2010-03-30",0,0,0,0,0.732197847638454,4,1
2539,"2009-02-04","2009-03-26",0,0,0,0,0.720757150257669,4,4
2540,"2013-12-29","2014-02-07",0,1,0,0,1.00493970880127,8,5
2541,"2012-06-06","2012-06-21",1,0,0,0,2.47816814576571,25,6
2542,"2010-11-17","2010-12-09",1,0,0,0,2.71260750329029,27,2
2543,"2014-06-04","2014-07-07",0,0,0,0,2.40376134280231,21,5
2544,"2012-02-03","2012-04-16",0,0,0,0,1.02791011240587,7,1
2545,"2009-12-13","2010-01-22",0,0,0,0,1.57715970557758,12,3
2546,"2018-12-27","2019-02-08",0,0,0,0,1.0841289673167,7,6
2547,"2014-06-11","2014-06-29",0,0,0,0,2.03512203632366,17,4
2548,"2011-06-17","2011-07-26",0,0,0,0,1.91063487691921,16,6
2549,"2013-06-20","2013-08-05",0,0,0,0,1.66280119169059,13,2
2550,"2016-06-02","2016-07-29",1,0,0,0,3.90552612239006,40,4
2551,"2013-06-20","2013-08-15",1,1,0,0,1.42453245357276,15,3
2552,"2018-01-09","2018-02-05",0,0,0,0,1.69717819120339,13,2
2553,"2011-12-25","2012-02-10",0,0,0,0,1.03632397028584,7,3
2554,"2010-05-31","2010-06-25",0,0,1,0,2.89302902327316,27,2
2555,"2018-11-23","2019-01-19",0,1,0,1,0.495481716559235,4,4
2556,"2018-12-14","2019-01-14",0,1,0,0,2.72144485376979,27,5
2557,"2011-01-21","2011-02-08",0,1,1,0,2.61908822431716,28,2
2558,"2016-01-02","2016-02-10",0,0,0,0,2.61041054099474,23,1
2559,"2010-10-21","2010-11-24",0,1,0,0,0.918840809529459,7,2
2560,"2013-04-13","2013-05-14",1,1,0,0,1.9042637214072,21,6
2561,"2014-03-12","2014-04-15",0,0,0,0,0.913479660273053,6,4
2562,"2011-11-25","2011-12-17",1,0,0,0,0.757397050081817,5,4
2563,"2018-11-13","2018-12-08",1,1,0,0,1.58656340916264,17,2
2564,"2017-02-02","2017-03-08",1,0,0,0,0.748058927004262,5,4
2565,"2018-02-20","2018-04-19",0,0,0,0,0.82448552144862,5,2
2566,"2009-07-21","2009-09-02",0,0,0,0,1.86143061667336,15,7
2567,"2018-06-30","2018-08-05",0,0,0,0,1.28218599512647,9,2
2568,"2018-02-22","2018-04-24",0,0,0,0,3.19172594355574,28,2
2569,"2010-12-10","2011-02-13",0,0,0,0,1.57056105831214,12,3
2570,"2014-04-18","2014-06-14",0,0,0,0,1.10490670652264,8,2
2571,"2019-11-28","2019-12-27",0,0,0,0,1.51079010737472,12,3
2572,"2012-04-12","2012-05-10",0,0,0,0,3.98353491570769,36,3
2573,"2011-01-31","2011-03-26",0,0,1,0,0.657333274875788,6,1
2574,"2017-02-16","2017-03-06",0,1,0,1,5.47164597058319,38,4
2575,"2015-02-07","2015-03-21",0,0,0,0,0.976076836563513,6,2
2576,"2018-12-16","2019-01-17",1,0,0,1,1.25688420705585,14,5
2577,"2011-06-21","2011-07-08",1,1,0,0,1.64694379056578,18,4
2578,"2018-08-11","2018-09-26",0,1,0,0,1.09805070973028,9,3
2579,"2012-03-27","2012-05-02",0,1,0,0,1.10383681076554,9,3
2580,"2012-04-11","2012-05-27",0,1,0,0,1.1722308007877,10,5
2581,"2015-07-14","2015-08-28",0,0,0,0,1.35112441827745,10,3
2582,"2012-03-19","2012-05-13",0,0,0,0,3.03293936038476,27,2
2583,"2018-02-06","2018-03-22",1,0,0,0,0.593306222960024,3,2
2584,"2011-08-23","2011-10-03",0,0,0,0,0.934932322441774,6,4
2585,"2012-11-22","2012-12-23",1,0,0,0,2.25358697561746,19,4
2586,"2017-07-03","2017-07-20",1,0,1,0,1.68247457230124,17,5
2587,"2012-05-17","2012-06-13",1,0,0,0,1.24190812077762,10,1
2588,"2014-07-25","2014-08-04",0,0,0,0,3.03079936789008,27,4
2589,"2015-07-09","2015-07-28",0,0,0,1,5.60687737300643,34,4
2590,"2011-02-27","2011-03-23",1,0,1,0,0.6712710711695,7,1
2591,"2018-01-22","2018-02-04",0,0,0,0,2.23126414407451,19,2
2592,"2012-07-24","2012-09-19",0,0,0,0,2.84138139914146,25,4
2593,"2016-07-15","2016-09-05",0,0,0,0,1.62052962846693,13,3
2594,"2010-01-28","2010-02-22",0,0,0,0,2.37401689685342,20,2
2595,"2009-11-03","2010-01-07",0,0,0,0,1.67191825106599,13,1
2596,"2017-08-11","2017-09-05",0,0,0,0,2.28725179908316,19,3
2597,"2013-07-06","2013-08-21",0,0,0,1,0.582484271241646,4,4
2598,"2012-12-29","2013-02-12",0,0,0,1,0.724413225809497,6,2
2599,"2010-02-10","2010-03-31",1,1,0,0,1.57344421913622,17,5
2600,"2010-08-16","2010-09-09",0,0,0,0,1.61546439965229,13,4
2601,"2009-01-31","2009-03-27",0,0,0,0,2.74159147286294,24,1
2602,"2016-04-05","2016-05-13",0,1,0,0,2.4557467545466,25,4
2603,"2017-12-15","2018-01-14",1,1,0,0,0.563596444554899,4,3
2604,"2016-12-01","2016-12-27",0,0,0,0,1.24693371304346,9,3
2605,"2010-04-29","2010-05-20",0,0,0,0,3.04353651831815,27,4
2606,"2015-05-30","2015-07-16",0,0,0,0,1.08063916550445,7,1
2607,"2009-02-15","2009-03-30",0,0,1,0,1.28968387355719,10,3
2608,"2011-05-29","2011-07-15",0,0,1,0,0.706478695085231,7,5
2609,"2013-08-13","2013-09-24",0,0,1,0,0.989470717668675,11,3
2610,"2009-12-22","2010-02-11",0,1,0,0,1.95656836081316,20,6
2611,"2011-04-21","2011-05-12",0,0,0,0,0.903897540615132,6,2
2612,"2017-10-25","2017-12-10",1,0,0,0,2.16068395658985,21,3
2613,"2018-05-17","2018-07-12",1,1,0,1,1.55086851714611,22,4
2614,"2015-11-04","2015-12-05",0,0,0,0,0.964976667219923,6,2
2615,"2017-01-04","2017-01-15",0,0,0,0,1.01160447794102,7,3
2616,"2013-05-31","2013-06-27",0,0,0,0,2.47671200468934,21,3
2617,"2012-08-07","2012-09-08",1,1,0,0,1.76788394357453,19,4
2618,"2016-04-09","2016-05-14",0,0,0,0,1.62140006097398,13,3
2619,"2011-12-26","2012-01-19",0,0,0,1,1.28666373486887,5,1
2620,"2016-06-19","2016-07-14",0,1,0,1,2.97131698098225,19,4
2621,"2015-06-05","2015-06-28",0,0,0,0,4.29302958608778,39,7
2622,"2011-12-24","2012-01-20",1,0,0,0,0.989693098670895,8,4
2623,"2009-08-31","2009-09-28",0,1,1,0,1.27721370518802,12,5
2624,"2011-02-21","2011-03-28",1,0,0,1,2.027881246936,12,4
2625,"2010-10-16","2010-11-05",0,0,0,1,3.63604258647495,21,7
2626,"2012-07-26","2012-08-30",0,0,0,0,1.81741288846334,15,4
2627,"2011-01-09","2011-02-06",1,0,0,0,1.06892843617741,9,4
2628,"2014-05-10","2014-06-24",0,1,0,0,1.29720881928326,12,4
2629,"2017-05-24","2017-07-02",0,0,0,0,1.30992694875592,10,2
2630,"2014-10-24","2014-12-05",0,0,0,0,1.77126960296164,14,2
2631,"2013-06-12","2013-07-02",0,0,0,1,2.03338340320927,10,5
2632,"2011-02-09","2011-02-21",0,1,0,0,1.23433368527481,11,2
2633,"2019-11-10","2019-12-04",0,0,0,0,0.727443389994054,4,4
2634,"2018-11-22","2018-12-24",0,0,0,0,0.713523910367244,4,6
2635,"2014-05-06","2014-06-02",0,0,0,1,2.24114999377284,11,2
